q            ff_group_dir ff_group_fit C            H            
15.0500      0.9182       0.9159       0.9183       0.0034       
15.1500      0.9105       0.9083       0.9107       0.0033       
15.2500      0.9030       0.9007       0.9031       0.0033       
15.3500      0.8954       0.8932       0.8956       0.0032       
15.4500      0.8879       0.8857       0.8881       0.0031       
15.5500      0.8804       0.8783       0.8806       0.0030       
15.6500      0.8730       0.8709       0.8732       0.0029       
15.7500      0.8656       0.8635       0.8658       0.0029       
15.8500      0.8583       0.8562       0.8584       0.0028       
15.9500      0.8509       0.8489       0.8511       0.0027       
16.0500      0.8437       0.8417       0.8438       0.0027       
16.1500      0.8364       0.8345       0.8366       0.0026       
16.2500      0.8292       0.8273       0.8294       0.0026       
16.3500      0.8221       0.8202       0.8222       0.0025       
16.4500      0.8150       0.8132       0.8151       0.0025       
16.5500      0.8079       0.8062       0.8080       0.0024       
16.6500      0.8009       0.7992       0.8010       0.0024       
16.7500      0.7939       0.7923       0.7940       0.0023       
16.8500      0.7869       0.7854       0.7870       0.0023       
16.9500      0.7800       0.7786       0.7801       0.0022       
17.0500      0.7732       0.7719       0.7732       0.0022       
17.1500      0.7664       0.7651       0.7664       0.0021       
17.2500      0.7596       0.7585       0.7596       0.0021       
17.3500      0.7529       0.7518       0.7529       0.0021       
17.4500      0.7462       0.7453       0.7462       0.0020       
17.5500      0.7396       0.7388       0.7395       0.0020       
17.6500      0.7330       0.7323       0.7329       0.0020       
17.7500      0.7264       0.7259       0.7264       0.0019       
17.8500      0.7199       0.7195       0.7199       0.0019       
17.9500      0.7135       0.7132       0.7134       0.0019       
18.0500      0.7071       0.7069       0.7070       0.0018       
18.1500      0.7007       0.7007       0.7006       0.0018       
18.2500      0.6944       0.6946       0.6943       0.0018       
18.3500      0.6881       0.6885       0.6881       0.0018       
18.4500      0.6819       0.6824       0.6818       0.0017       
18.5500      0.6758       0.6764       0.6757       0.0017       
18.6500      0.6696       0.6705       0.6695       0.0017       
18.7500      0.6636       0.6646       0.6635       0.0017       
18.8500      0.6575       0.6588       0.6575       0.0017       
18.9500      0.6516       0.6530       0.6515       0.0016       
19.0500      0.6456       0.6472       0.6456       0.0016       
19.1500      0.6398       0.6416       0.6397       0.0016       
19.2500      0.6339       0.6359       0.6339       0.0016       
19.3500      0.6281       0.6304       0.6281       0.0016       
19.4500      0.6224       0.6249       0.6224       0.0016       
19.5500      0.6167       0.6194       0.6167       0.0015       
19.6500      0.6111       0.6140       0.6111       0.0015       
19.7500      0.6055       0.6086       0.6055       0.0015       
19.8500      0.6000       0.6033       0.6000       0.0015       
19.9500      0.5945       0.5981       0.5945       0.0015       
