bin                 q                   two_theta           Fx                  Icoh               
405                 0.405500            5.699051            -0.960235           16.530079          
406                 0.406500            5.713117            -1.050026           -0.567270          
407                 0.407500            5.727183            -1.139453           -17.590434         
408                 0.408500            5.741250            -1.228085           -34.457756         
409                 0.409500            5.755316            -1.315500           -51.088777         
410                 0.410500            5.769382            -1.401283           -67.404622         
411                 0.411500            5.783449            -1.485029           -83.328366         
412                 0.412500            5.797515            -1.566345           -98.785397         
413                 0.413500            5.811582            -1.644851           -113.703760        
414                 0.414500            5.825649            -1.720185           -128.014493        
415                 0.415500            5.839715            -1.791999           -141.651942        
416                 0.416500            5.853782            -1.859966           -154.554057        
417                 0.417500            5.867849            -1.923778           -166.662676        
418                 0.418500            5.881916            -1.983150           -177.923780        
419                 0.419500            5.895983            -2.037818           -188.287738        
420                 0.420500            5.910051            -2.087543           -197.709516        
421                 0.421500            5.924118            -2.132112           -206.148876        
422                 0.422500            5.938186            -2.171337           -213.570543        
423                 0.423500            5.952253            -2.205057           -219.944347        
424                 0.424500            5.966321            -2.233138           -225.245345        
425                 0.425500            5.980388            -2.255474           -229.453915        
426                 0.426500            5.994456            -2.271988           -232.555821        
427                 0.427500            6.008524            -2.282631           -234.542254        
428                 0.428500            6.022592            -2.287383           -235.409850        
429                 0.429500            6.036660            -2.286253           -235.160676        
430                 0.430500            6.050728            -2.279276           -233.802191        
431                 0.431500            6.064796            -2.266518           -231.347189        
432                 0.432500            6.078865            -2.248072           -227.813702        
433                 0.433500            6.092933            -2.224057           -223.224895        
434                 0.434500            6.107002            -2.194619           -217.608922        
435                 0.435500            6.121070            -2.159930           -210.998770        
436                 0.436500            6.135139            -2.120185           -203.432073        
437                 0.437500            6.149208            -2.075605           -194.950907        
438                 0.438500            6.163277            -2.026432           -185.601567        
439                 0.439500            6.177346            -1.972929           -175.434323        
440                 0.440500            6.191415            -1.915379           -164.503155        
441                 0.441500            6.205484            -1.854082           -152.865475        
442                 0.442500            6.219553            -1.789358           -140.581837        
443                 0.443500            6.233622            -1.721539           -127.715622        
444                 0.444500            6.247692            -1.650971           -114.332725        
445                 0.445500            6.261761            -1.578014           -100.501219        
446                 0.446500            6.275831            -1.503035           -86.291021         
447                 0.447500            6.289901            -1.426410           -71.773540         
448                 0.448500            6.303971            -1.348522           -57.021327         
