bin                 q                   two_theta           Fx                  Icoh               
553                 5.535000            85.464728           2.137793            129.509382         
554                 5.545000            85.656135           1.523824            104.298088         
555                 5.555000            85.847839           0.886379            78.268438          
556                 5.565000            86.039842           0.247401            52.311713          
557                 5.575000            86.232145           -0.371201           27.308745          
558                 5.585000            86.424751           -0.948519           4.091072           
559                 5.595000            86.617661           -1.465571           -16.595521         
560                 5.605000            86.810878           -1.906142           -34.123286         
561                 5.615000            87.004404           -2.257480           -48.009032         
562                 5.625000            87.198240           -2.510841           -57.933600         
563                 5.635000            87.392389           -2.661828           -63.753380         
564                 5.645000            87.586853           -2.710527           -65.503359         
565                 5.655000            87.781634           -2.661425           -63.391644         
566                 5.665000            87.976734           -2.523121           -57.785813         
567                 5.675000            88.172155           -2.307838           -49.191880         
568                 5.685000            88.367899           -2.030777           -38.227012         
569                 5.695000            88.563969           -1.709324           -25.587453         
570                 5.705000            88.760366           -1.362178           -12.013326         
571                 5.715000            88.957094           -1.008420           1.747891           
572                 5.725000            89.154154           -0.666591           14.977338          
573                 5.735000            89.351548           -0.353805           27.018430          
574                 5.745000            89.549279           -0.084963           37.306539          
575                 5.755000            89.747349           0.127909            45.393290          
576                 5.765000            89.945761           0.276170            50.964360          
577                 5.775000            90.144516           0.354874            53.850027          
578                 5.785000            90.343618           0.362904            54.028089          
579                 5.795000            90.543068           0.302893            51.619202          
580                 5.805000            90.742869           0.180959            46.875043          
581                 5.815000            90.943024           0.006271            40.160099          
582                 5.825000            91.143535           -0.209536           31.928171          
583                 5.835000            91.344404           -0.453062           22.694969          
584                 5.845000            91.545635           -0.709916           13.008297          
585                 5.855000            91.747229           -0.965515           3.417483           
586                 5.865000            91.949189           -1.205885           -5.556336          
587                 5.875000            92.151519           -1.418400           -13.447529         
588                 5.885000            92.354220           -1.592436           -19.869482         
589                 5.895000            92.557295           -1.719896           -24.533166         
590                 5.905000            92.760748           -1.795586           -27.259887         
591                 5.915000            92.964580           -1.817433           -27.987669         
592                 5.925000            93.168795           -1.786511           -26.771097         
593                 5.935000            93.373395           -1.706908           -23.774765         
594                 5.945000            93.578383           -1.585423           -19.260836         
595                 5.955000            93.783762           -1.431118           -13.571517         
596                 5.965000            93.989536           -1.254754           -7.107513          
597                 5.975000            94.195706           -1.068145           -0.303704          
598                 5.985000            94.402276           -0.883456           6.396569           
599                 5.995000            94.609249           -0.712500           12.567183          
