q            ff_group_dir ff_group_fit H            O            C            
17.3500      -0.2463      -0.1164      0.0021       1.0848       0.7529       
17.4500      -0.2432      -0.1164      0.0020       1.0789       0.7462       
17.5500      -0.2382      -0.1164      0.0020       1.0729       0.7395       
17.6500      -0.2314      -0.1164      0.0020       1.0670       0.7329       
17.7500      -0.2227      -0.1164      0.0019       1.0611       0.7264       
17.8500      -0.2120      -0.1164      0.0019       1.0552       0.7199       
17.9500      -0.1994      -0.1164      0.0019       1.0493       0.7134       
18.0500      -0.1850      -0.1164      0.0018       1.0435       0.7070       
18.1500      -0.1687      -0.1164      0.0018       1.0376       0.7006       
18.2500      -0.1506      -0.1164      0.0018       1.0317       0.6943       
18.3500      -0.1309      -0.1164      0.0018       1.0259       0.6881       
18.4500      -0.1097      -0.1164      0.0017       1.0201       0.6818       
18.5500      -0.0873      -0.1164      0.0017       1.0142       0.6757       
18.6500      -0.0639      -0.1164      0.0017       1.0084       0.6695       
18.7500      -0.0397      -0.1164      0.0017       1.0026       0.6635       
18.8500      -0.0151      -0.1164      0.0017       0.9969       0.6575       
18.9500      0.0095       -0.1164      0.0016       0.9911       0.6515       
19.0500      0.0338       -0.1164      0.0016       0.9854       0.6456       
19.1500      0.0575       -0.1164      0.0016       0.9796       0.6397       
19.2500      0.0801       -0.1164      0.0016       0.9739       0.6339       
19.3500      0.1013       -0.1164      0.0016       0.9682       0.6281       
19.4500      0.1208       -0.1164      0.0016       0.9625       0.6224       
19.5500      0.1382       -0.1164      0.0015       0.9568       0.6167       
19.6500      0.1533       -0.1164      0.0015       0.9512       0.6111       
19.7500      0.1659       -0.1164      0.0015       0.9456       0.6055       
19.8500      0.1758       -0.1164      0.0015       0.9399       0.6000       
19.9500      0.1829       -0.1164      0.0015       0.9343       0.5945       
